Datum;Grupp;Serie;Värde
2026-04-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,579
2022-01-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,29982
2022-01-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,30793
2022-01-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,31831
2022-01-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,38391
2022-01-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,42005
2022-01-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,43126
2022-01-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,39578
2022-01-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,35978
2022-01-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,37425
2022-01-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,37942
2022-01-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,38605
2022-01-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,38968
2022-01-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,37747
2022-01-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,3258
2022-01-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,30565
2022-01-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,31112
2022-01-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,32233
2022-01-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,34726
2022-01-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,36598
2022-01-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,40382
2022-02-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,42245
2022-02-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,43598
2022-02-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,53636
2022-02-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,63375
2022-02-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,65935
2022-02-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,71074
2022-02-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,68578
2022-02-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,65934
2022-02-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,63975
2022-02-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,63003
2022-02-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,67341
2022-02-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,61119
2022-02-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,57228
2022-02-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,59333
2022-02-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,60
2022-02-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,67826
2022-02-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,67646
2022-02-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,54911
2022-02-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,61172
2022-02-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,54128
2022-03-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,38437
2022-03-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,35402
2022-03-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,45153
2022-03-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,35923
2022-03-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,43824
2022-03-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,52719
2022-03-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,60362
2022-03-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,65932
2022-03-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,67899
2022-03-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,77881
2022-03-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,76598
2022-03-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,821
2022-03-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,83818
2022-03-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,841
2022-03-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;0,92216
2022-03-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,01669
2022-03-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,05465
2022-03-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,1404
2022-03-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,17192
2022-03-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,22387
2022-03-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,28444
2022-03-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,34401
2022-03-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,21103
2022-04-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,20692
2022-04-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,13174
2022-04-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,22424
2022-04-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,36
2022-04-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,38962
2022-04-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,42943
2022-04-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,53185
2022-04-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,50374
2022-04-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,42364
2022-04-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,45683
2022-04-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,61191
2022-04-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,56904
2022-04-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,59867
2022-04-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,61033
2022-04-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,55214
2022-04-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,50483
2022-04-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,50053
2022-04-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,6514
2022-04-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,70207
2022-05-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,794
2022-05-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,81955
2022-05-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,93878
2022-05-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,90337
2022-05-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,98202
2022-05-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,96193
2022-05-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,87533
2022-05-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,98226
2022-05-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,73004
2022-05-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,75221
2022-05-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,78328
2022-05-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,84628
2022-05-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,82134
2022-05-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,70687
2022-05-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,71261
2022-05-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,68191
2022-05-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,63558
2022-05-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,58752
2022-05-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,51739
2022-05-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,48961
2022-05-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,55626
2022-06-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,60957
2022-06-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,65441
2022-06-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,76021
2022-06-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,81288
2022-06-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,82366
2022-06-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,83325
2022-06-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,778
2022-06-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,88036
2022-06-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,97987
2022-06-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;2,00922
2022-06-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;2,11585
2022-06-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,9882
2022-06-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,90884
2022-06-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,98299
2022-06-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,91393
2022-06-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,82093
2022-06-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,87676
2022-06-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,89186
2022-06-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,89336
2022-06-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,72764
2022-07-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,56991
2022-07-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,66161
2022-07-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,55434
2022-07-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,44785
2022-07-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,48023
2022-07-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,47793
2022-07-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,48629
2022-07-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,44335
2022-07-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,48558
2022-07-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,57912
2022-07-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,57472
2022-07-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,65131
2022-07-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,69679
2022-07-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,66752
2022-07-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,66673
2022-07-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,49136
2022-07-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,52503
2022-07-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,44788
2022-07-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,49017
2022-07-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,37683
2022-07-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,41041
2022-08-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,36533
2022-08-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,37193
2022-08-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,44821
2022-08-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,35086
2022-08-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,46975
2022-08-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,46455
2022-08-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,48252
2022-08-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,41214
2022-08-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,45333
2022-08-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,45427
2022-08-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,37852
2022-08-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,42909
2022-08-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,49479
2022-08-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,53143
2022-08-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,66256
2022-08-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,6826
2022-08-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,79256
2022-08-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,88185
2022-08-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,86905
2022-08-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,94258
2022-08-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;2,04271
2022-08-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;2,01168
2022-08-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;1,96774
2022-09-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 10 år;2,01146
